Date,AirT_0,AirT_1,AirT_2,AirT_3,average_AirT
2012-08-31,27.739354838709676,26.919032258064515,28.021290322580644,27.71,27.59741935483871
2012-09-30,26.903333333333332,26.180333333333333,27.35033333333333,26.938666666666666,26.843166666666665
2012-10-31,24.41516129032258,23.895806451612902,25.22225806451613,24.736129032258066,24.56733870967742
2012-11-30,19.112666666666666,18.328333333333333,19.571666666666665,19.14466666666667,19.03933333333333
2012-12-31,19.60709677419355,18.993548387096773,20.27225806451613,19.69483870967742,19.641935483870967
2013-01-31,20.409310344827585,19.596666666666668,20.654193548387095,20.11967741935484,20.128844086021505
2013-02-28,19.190714285714286,18.678571428571427,19.710714285714285,19.232499999999998,19.203125
2013-03-31,17.206451612903226,16.626129032258063,17.982903225806453,17.409354838709675,17.306209677419357
2013-04-30,23.608333333333334,23.118,24.089,23.546666666666667,23.590500000000002
2013-05-31,24.13258064516129,23.825806451612905,24.86258064516129,24.31483870967742,24.283951612903227
2013-06-30,26.920333333333335,26.221666666666668,27.233333333333334,26.763333333333332,26.784666666666666
2013-07-31,26.84,26.336451612903225,27.233870967741936,26.71548387096774,26.781451612903226
2013-08-31,27.870645161290323,27.437096774193545,28.404838709677417,27.80258064516129,27.87879032258065
2013-09-30,26.666666666666668,26.277333333333335,27.436666666666667,26.504,26.721166666666665
2013-10-31,25.338064516129034,24.68032258064516,26.188709677419357,25.413548387096775,25.405161290322578
2013-11-30,22.090333333333334,21.602666666666668,23.0,21.64966666666667,22.08566666666667
2013-12-31,20.64548387096774,20.282258064516128,21.491612903225807,19.223548387096773,20.410725806451612
2014-01-31,16.047096774193548,16.01290322580645,16.98483870967742,16.541612903225804,16.396612903225808
2014-02-28,20.11785714285714,20.101428571428574,20.839285714285715,20.388571428571428,20.361785714285713
2014-03-31,20.29548387096774,20.17225806451613,21.391612903225806,21.039032258064516,20.724596774193547
2014-04-30,23.220333333333333,23.094333333333335,23.764,23.970333333333333,23.512249999999998
2014-05-31,25.228387096774195,25.14483870967742,25.606451612903225,25.841290322580647,25.45524193548387
2014-06-30,26.344333333333335,26.02466666666667,26.692666666666664,26.714333333333332,26.444000000000003
2014-07-31,27.70741935483871,27.30322580645161,27.825806451612905,27.929032258064513,27.691370967741936
2014-08-31,28.365806451612904,27.90774193548387,28.687741935483874,28.718387096774194,28.419919354838708
2014-09-30,26.592,26.448666666666668,26.908666666666665,26.975666666666665,26.73125
2014-10-31,24.82032258064516,24.703870967741935,25.533548387096772,25.450967741935486,25.12717741935484
2014-11-30,19.06433333333333,18.613333333333333,20.00133333333333,19.749000000000002,19.357000000000003
2014-12-31,18.909032258064514,18.549999999999997,19.38032258064516,19.22483870967742,19.016048387096774
2015-01-31,18.264137931034483,17.74806451612903,18.884193548387096,18.635161290322582,18.358387096774194
2015-02-28,16.22947368421053,16.282857142857143,17.357499999999998,17.09392857142857,16.848154761904762
2015-03-31,22.496129032258064,22.386774193548387,22.998709677419356,22.938709677419357,22.70508064516129
2015-04-30,25.124000000000002,25.070666666666668,25.564,25.593,25.33791666666667
2015-05-31,25.553571428571427,25.517096774193547,26.03258064516129,26.087741935483873,25.813225806451616
2015-06-30,28.1375,27.147666666666666,27.758666666666667,28.146333333333335,27.635111111111108
2015-07-31,27.69161290322581,27.16483870967742,27.903225806451612,28.458387096774196,27.804516129032255
2015-08-31,27.832903225806454,27.50709677419355,28.164193548387097,28.291290322580643,27.948870967741936
2015-09-30,27.471333333333334,27.175,27.852333333333334,27.998333333333335,27.62425
2015-10-31,25.15032258064516,25.0058064516129,25.812580645161294,25.858064516129033,25.456693548387097
2015-11-30,24.382,24.215,24.869000000000003,25.009666666666664,24.618916666666667
2015-12-31,22.733548387096775,22.46677419354839,23.16709677419355,23.159354838709678,22.881693548387098
2016-01-31,16.561935483870965,16.160645161290322,17.205161290322582,17.13032258064516,16.76451612903226
2016-02-29,17.108620689655172,17.00896551724138,17.591724137931035,17.47586206896552,17.296293103448274
2016-03-31,21.855483870967742,21.815806451612904,22.30516129032258,22.40838709677419,22.096209677419353
2016-04-30,23.221333333333334,23.246666666666666,23.728666666666665,23.865333333333336,23.5155
2016-05-31,25.168709677419354,25.12709677419355,25.636451612903226,25.57032258064516,25.375645161290322
2016-06-30,27.445666666666668,27.068666666666665,27.62366666666667,27.620333333333335,27.439583333333335
2016-07-31,28.744193548387095,28.54032258064516,28.999032258064517,29.061935483870965,28.836370967741935
2016-08-31,28.09161290322581,27.885483870967743,28.336129032258064,28.394193548387097,28.176854838709676
2016-09-30,27.403666666666666,27.188333333333333,27.824666666666666,27.795333333333335,27.553
2016-10-31,24.82774193548387,24.734516129032258,25.51806451612903,25.331612903225807,25.10298387096774
